[通用AI技术] TensorFlow工程师（实习生）," 岗位职责： 负责 TensorFlow 系统的开发和维护工作，对内服务深度学习模型训练和发布平台。 任职资格： 1. 熟练掌握 C++ 和 Python 语言，有良好的编码习惯。 2. 对 TensorFlow 本身架构及相关社区有深入了解或有开源贡献。 3. 有类似项目经验加分，如 Caffe2/MXNet/PyTorch. 4. 有分布式系统经验者加分。 5. 有 RDMA 开发经验者加分 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等优秀小伙伴； ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_pvsgvytytxyd?pcm=pc_SearchList
[通用AI技术] 3D建模美工师 (实习生), 任职要求： 1、大专及以上学历，广告、艺术、美工等相关专业； 2、能使用3dmax、photoshop等专业设计工具，能使用3DMAX软件建立小车模型，并给模型贴图与设置材质属性； 3、使用PS软件优化贴图图片，配合3DAVM应用开发工程师调整模型参数； 4、能进行3D模型制作，纹理贴图、材质渲染等效果制作； 5、具有扎实的美术功底、色彩感强； 6、可对车模光源参数进行调整匹配，能进行模型光影效果渲染。 ,中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_w8xg55tmavps?pcm=pc_SearchList
[物联安防技术] 人脸识别算法工程师（实习生）,"  岗位职责： 1. 负责视频中人脸识别、人脸跟踪、大规模人脸检索等关键技术研究及算法实现 2. 负责监控环境下的人脸识别技术的算法研发和工程优化 3. 负责大规模人脸检索系统的研发、产品化落地 岗位要求: 1. 计算机相关专业，精通图像处理、人脸识别理论和算法，尤其对视频中大规模人脸识别有很好的研究积累和创新能力，对计算机视觉有深入学习了解应用的优先 2. 对深度学习有较深理解和应用，能开展深度学习研发 3. 极佳的工程实现能力，精通C/C++、Matlab、Python等至少一门语言 4. 思维活跃，能快速学习新知识，对技术研发富有激情 5. 拥有海外研发经历、国际顶尖学术论文，参加过CV领域有影响力的竞赛例如FDDB、TRECVID、LFW、300W等并取得较好名次者优先 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_rdiirma5syae?pcm=pc_SearchList
[通用AI技术] 医学影像算法工程师（实习）," 岗位职责： 负责医疗影像（CT、MRI、口腔、眼底、病理为主）核心算法的研究、设计、开发及单元测试。 任职要求： 1. 具有医学影像基础知识，深入理解并熟练运用经典图像分割、配准、融合等基本医学影像处理方法； 2. 熟练使用C++进行系统开发；能用运用Matlab、Python等脚本语言快速进行原型开发与验证； 3. 了解深度学习、模式识别、Computer Vision、三维重建与可视化等基础理论； 4. 了解并掌握MFC或QT界面编程； 5. 具有ITK、VTK实际开发经验者优先； 6. 计算机、生物医学工程、信息工程等专业本科或以上学历优先； 7. 对病理图像、CT、MRI、口腔、眼底影像有实际工作经验者优先； 8. 参加过Grand Challenges或CAMELYON竞赛者优先。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_7vfazo6ns9q4?pcm=pc_SearchList
[无人系统技术] SLAM算法工程师（实习生）," 岗位职责： 1. 研究并开发无人艇在复杂水域环境中、基于微波雷达、激光雷达、IMU、声纳、视觉等传感器的地图构建算法 ； 2. 实现SLAM问题中的信息配准融合、闭环检测等前端算法以及贝叶斯滤波、图优化等后端算法 ； 3. 研究并无人艇的自主定位算法，并熟悉多传感器信息融合相关的算法，构建机器人运动模型、观测模型等概率学模型 ； 4. 研究并开发无人艇自主导航中的路径规划、运动规划等算法，并建立一个自主导航逻辑性主控系统 ； 5. 算法的移植和产品化 ； 6. 样机试制，参加现场试验并配合处理相关的问题 ； 7. 准备生产文件，使用手册等相关文件资料； 8. 完成上级交办的其他工作 任职要求： 1. 计算机、自动化、数学等相关专业, 有一定的相关项目经验； 2. 掌握SLAM的基础理论和算法 ，拥有机器人相关的知识, 如运动学和动力学的建模与仿真； 熟悉机器人传感器的数据处理、机器人运动控制算法、三维/二维环境地图构建、室内定位及路线规划、自动导航相关知识，并能进行模拟仿真分析 ； 3. 熟悉MRPT，ROS，OpenCV，熟悉机器人视觉导航、控制及目标识别技术 有扎实的C/C++, Matlab编程经验，熟悉常用算法及优化； 4. 熟悉linux，Windows系统的开发调试环境以及有一定的板级操作系统经验，如ucos， FreeRTOS等； 5. 能阅读业内的英文资料文档。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_yezo8wdl2vzz?pcm=pc_SearchList
[AGV导航技术] 嵌入式工程师(实习生),  岗位职责： 1、负责无人叉车嵌入式硬件平台开发及维护，如定制硬件方案，负责硬件开发，单片机软件开发，BOM制作，调试，测试，以及协助生产导入； 2、负责无人叉车项目非标电路设计开发、测试，以及协助生产导入； 3、协助电气工程师完成嵌入式硬件平台的应用； 4、参与前沿技术研究，包括对相关领域先进技术的跟踪与研究，对相关工具的学习和使用。 任职要求： 1、本科及以上学历，通讯、电子、电气相关专业； 2、3年以上嵌入式系统开发经验； 3、精通使用硬件电路设计软件，能够熟练完成原理图设计、元器件选型、PCB layout、焊接贴片、电路debug等工作； 4、熟悉常用MCU的体系架构及应用开发，有STM32开发经验者优先； 5、熟悉UART、I2C、SPI、USB、CAN、RJ45、HDMI、串口等常用接口总线设计； 6、熟悉STM32处理、熟悉C语言开发； 7、精通模拟和数字电路。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%%； 2. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 3. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 4. 各类产品设计大赛获奖小伙伴；...... ,中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_j0zl6lwibvwj?pcm=pc_SearchList
[系统应用技术] 物联网工程师（实习生）," 岗位职责： 1.      负责公司物联网、嵌入式相关产品的设计； 2.      负责公司物联网设备嵌入式软件以及硬件的开发； 3.      负责物联网设备组网以及与公司APP、Web、PC以及云端对接； 4.      负责搭建以及维护软硬件平台开发环境。 任职要求： 1.      电子及计算机相关专业，本科以上学历； 2.      精通C/C++语言编程，熟练使用脚本语言编程（shell,python等）； 3.      三年以上嵌入式开发相关工作经验； 4.      熟悉Wifi, Lora,NB-IOT等无线通信协议； 5.      熟练掌握ARM、Soc框架，了解ARM体系结构及编程模型； 6.      熟练使用Cadence Orcad和Cadence Allegro工具，熟悉进    行原理图设计和PCB 布线，至少会4层板卡设计； 7.      熟练使用示波器、万用表、烙铁等工具； 8.      英语基础良好，可以熟练阅读SOC/MCU及其他芯片的datasheet和应用手册。 ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_gv5ooigmveeg?pcm=pc_SearchList
潮流APP产品运营实习生, 【工作内容】 1.协助潮流文化社区产品的产品运营，协助产品功能优化和更新迭代； 2.通过线上/线下运营活动达到用户增长等产品目标； 【任职要求】 1.对互联网产品极度热爱，怀揣着做出最优秀互联网产品的梦想，具备敏捷的洞察和思维能力，并且有把思考变为现实以满足用户需求的勇气和能力； 2.优秀的创造力、想象力、逻辑思维与系统分析能力； 3.优秀的文字组织能力和沟通能力； 4.有以下经验者优先：开发设计过个人产品并有一定影响&semi全国互联网产品/创业大赛中获得三等奖及其以上；在互联网公司有产品策划或运营工作实习经历；在实验室或校园技术团队有互联网产品策划项目； 5. 具备良好合作态度及团队精神，有充足的工作激情、创新欲望和责任感； 6.有互联网实习经验的加分； ,SHOCK休克,互联网 游戏 软件 ,"民营企业
",15-50人 , 年轻有活力 资深互联网团队 扁平化团队 ,深圳 ,https://www.shixiseng.com/intern/inn_x0ypwqod8jvz?pcm=pc_SearchList
UI设计实习生, 【工作内容】 1、协助确立潮流文化社区产品的交互风格，能够完成小程序和App的交互设计； 2、能够独立承担工作并高效率、高品质的完成UI设计相关工作； 【任职要求】 1. 有个性，想法大胆，敢想敢做，作品炸！ 2. 设计作品和谐生动，对美感有sense。有怪诞无厘头爆炸有趣等明显的个人风格作品的加分； 3. 热爱潮流文化，对潮牌球鞋有一定的了解，觉得自己是个酷b的加分； 4. 热爱设计，拥有宽广的行业（交互设计、互联网）视野与潮流的审美标准； 5. 具备良好合作态度及团队精神，并富有工作激情、创新欲望和责任感； ,SHOCK休克,互联网 游戏 软件 ,"民营企业
",15-50人 , 年轻有活力 资深互联网团队 扁平化团队 ,深圳 ,https://www.shixiseng.com/intern/inn_hlyjtlen82hy?pcm=pc_SearchList
商务实习生（潮流向）, 【工作内容】 负责对接各类潮流媒介资源，进行商务合作洽谈、商务渠道拓展，协助项目统筹并执行落地（主要方向包括但不限于：国潮品牌/主理人、潮流时尚类KOL、潮牌店铺/夜店/Livehouse/创意展会等）； 【任职要求】 1. 年轻有活力，男生热血酷帅，女生可盐可甜，熟悉当前最IN潮流趋势，具有娱乐精神； 2. 拥有敏锐的市场触觉，灵活的人际沟通能力和高效的商务谈判能力，有商务拓展相关工作经验及丰富潮流向商业资源加分，有古灵精怪的野路子也一样欢迎； 3. 拥有优秀的统筹及执行能力，具备良好合作态度及团队精神，能承受高强度的工作压力，靠谱有强烈责任心，结果导向； 我们是一个快速成长的团队，CEO及核心团队成员来自腾讯等各大知名互联网公司，气氛自由，俊男靓女扎堆，期待与你一起制躁潮流！ ,SHOCK休克,互联网 游戏 软件 ,"民营企业
",15-50人 , 年轻有活力 资深互联网团队 扁平化团队 ,深圳 ,https://www.shixiseng.com/intern/inn_xmstfsygyax5?pcm=pc_SearchList
潮流APP平面设计实习生, 【工作内容】 1.协助确立潮流文化社区产品视觉风格，协助完成App和小程序的平面设计； 2.能够独立承担并高效率、高品质的完成视觉设计相关工作； 【任职要求】 1. 有个性，想法大胆，敢想敢做，作品炸！ 2. 天马星空的想象力和对世界无边无际可能性的执着； 3. 有傲气，反传统经验，追求自己的作品就是要和别人不一样，每个设计都能够抛去经验从头思考； 4. 设计作品和谐生动、对美感有sense。有怪诞无厘头爆炸有趣等明显的个人风格作品的加分； 5. 热爱潮流文化，对潮牌球鞋有一定的了解，觉得自己是个酷b的加分； 6. 热爱设计，拥有宽广的行业（平面设计、互联网）视野与时尚的审美标准； 7. 具备良好合作态度及团队精神，并富有工作激情、创新欲望和责任感； ,SHOCK休克,互联网 游戏 软件 ,"民营企业
",15-50人 , 年轻有活力 资深互联网团队 扁平化团队 ,深圳 ,https://www.shixiseng.com/intern/inn_i5ozwn7ns4pr?pcm=pc_SearchList
数据分析实习生," Who we are: Jumia is the leading pan-Africa e-commerce platform. Founded in 2012, Jumia’s mission is to improve the quality of everyday life in Africa by leveraging technology to deliver innovative, convenient and affordable online services to consumers, while helping businesses grow as they use our platform to reach and serve consumers. Our platforms consist of our marketplace, which connects sellers with consumers, our logistics service, which enables the shipment and delivery of packages from sellers to consumers, and our payment service, which facilitates transactions among participants active on our platform in selected markets. Through our online platforms, consumers can access a wide range of physical and digital goods and services, fashion, electronics, beauty products and also hotel and flight bookings or restaurant delivery. With over 5,000 employees in 14 countries spanning across 6 African regions, Jumia is led by top talented leaders offering a great mix of local and international talents and is backed by very high-profile shareholders. Jumia is committed to creating sustainable impact for Africa. Jumia offers unique opportunities in a vibrant and booming environment, creating new jobs, new skills, and empowering a new generation. We are looking for talented people with a passion for Africa to join our team and embark on our exciting journey! We are currently looking for talented people with a passion for emerging markets and Africa to join our team and embark on our exciting journey. Job description： - Support Commercial Department with Data Extraction, Report Building； - Provide Accurate Commercial Data to Decision Makers on a Timely Manner； - Assist Commercial Department in project management. Who we looking for: - Data Warehouse Infrastructure Knowledge - High proficiency of Excel, VBA, SQL - Knowledge of Ms Access and Phthon/C+ as a plus - Fast learner, Well organized, Resistant to stress - Able to communicate with English Work location: - Shenzhen China We offer:     - Internship allowance RMB 3500 plus monthly communication allowance RMB 200.     - Provide career development channels, onboarding training,on-the-job training (1 to 1 mentor system will be provided during the internship period).     - A unique experience in an entrepreneurial, yet structured environment.     - The opportunity to become part of a highly professional and dynamic team working around the world.     - An unparalleled personal and professional growth as our longer-term objective is to train the next generation of leaders for  our future internet ventures.     - A unique working environment in Shenzhen China, with a start-up spirit and a dashing ideally located office.     ",礼诺咨询,互联网 游戏 软件 ,"民营企业
",50-150人 , 外企 通讯补助 商业保险 文化开放 扁平化管理 季度旅游团建 ,深圳 ,https://www.shixiseng.com/intern/inn_y3p0plhji7yg?pcm=pc_SearchList
社媒摄影助理, 【岗位职责】 1. 负责ins照片拍摄及简单后期处理； 2. 根据社交媒体策划活动需求，出差外拍照片。 【任职要求】 1. 2019年及以后毕业的本科生或研究生在校生，可尽快入职者优先； 2. 能熟练使用专业相机，有一定的PS能力； 3. 热爱摄影，有一定的审美能力，理解ins风，对构图、色彩、镜头语言有清晰的认识； 4. 有良好的沟通能力，能快速理解运营人员的需求； 5. 工作认真积极，效率高； 6. 简历请附上摄影作品或链接。 加分项： 1. 如果你恰好就是一位社媒摄影博主，那我们要找的人就是你； 2. 喜欢玩Instagram； 3. 活泼可爱有活力。 ,realme,互联网 游戏 软件 ,"民营企业
",500-2000人 , 就业创业平台 工作氛围好 管住宿 能学到很多 锻炼机会 ,深圳 ,https://www.shixiseng.com/intern/inn_ddy1z8msvj1u?pcm=pc_SearchList
文案策划实习生, 岗位职责： 1、参与手机、IoT等产品文案撰写 2、调研友商文案 3、参与其他创意文案构思 4、可参与其他的产品营销工作 任职要求： 1、对手机、IoT 科技产品有浓厚兴趣并有一定了解 2、具有较好的文字基础和逻辑能力 3、理工科专业更好 4、英语好的话更加分 ,realme,互联网 游戏 软件 ,"民营企业
",500-2000人 , 就业创业平台 工作氛围好 管住宿 能学到很多 锻炼机会 ,深圳 ,https://www.shixiseng.com/intern/inn_es677seyzksm?pcm=pc_SearchList
机器视觉项目实习生," 工作职责: 1. 协助相关工程师完成相应的研究，例如计算机视觉和深度学习基本算法的开发与性能提升，涉及的问题包括但不限于：检测、跟踪、分类、语义分割、强化学习、3D视觉和图像处理等 2. 协助相关工程师完成实验， 例如嵌入式系统代码编写、调试、优化； 3. 实验数据分析与相关报告撰写； 4. 搜集相关行业的信息，并整理成调研报告；                      任职资格： 1. 机器人、计算机、电子信息或软件等相关专业； 2. 了解机器学习（特别是深度学习）和计算机视觉的基本方法； 3. 对3D视觉有一个或多个领域有一定了解：深度数据优化，SLAM，立体视觉等； 4. 熟悉GPU并行计算，熟悉CUDA或OpenCL编程； 5. 较强的算法实现能力，熟练掌握 C/C++ 编程，熟悉 Shell/Python/Matlab 编程，能独立完成算法模块设计、开发和测试&semi 6. 有一年工业工作经验者优先，熟悉ROS(Robot Operating System) 者优先； 7. 良好的分析问题和解决问题的能力、沟通能力和团队合作能力；   我们需要这样的你： 愿意投身人工智能领域, 共创机器人与智能汽车的行业领导者, 为人们构建全新的智慧生活方式&semi 追逐卓越,充满好奇, 为自己的未来成长不设限。   我们能够为你带来： 边创业边留学边移民的三位一体梦想实现, 全员持股的团队,丰厚的酬薪福利, 学习型的工作环境、高效的导师制度， 自由的探索空间,挑战的打怪任务, 国内外拓展等各种活动, 让你的工作,生活更快乐精彩！ ",慧智星晨,互联网 游戏 软件 ,"15-50人
",深圳 , 成长空间好 广阔的平台 高效办公 弹性时间 开放式管理 团队很和谐 90后的天下 双休&amp;  五险一金 留学 导师制培养 ,,https://www.shixiseng.com/intern/inn_6k0y8g1hs3lf?pcm=pc_SearchList
市场部实习生," 岗位职责： 1. 站在科技前沿，对新兴技术感兴趣； 2. 根据业务需求，协助开拓合作资源； 3. 学习拓展新渠道，探索新推广模式； 4. 跟进并执行相关市场营销方案，协助完成相关工作等。   岗位要求： 1.本科及以上学历的在校生，男女不限； 2.有良好的逻辑思维能力、学习能力，及语言表达能力； 3. 英语能力强、水平在六级及以上优先考虑，有海外留游学经验加分； 4. 善于沟通，有强烈的自我驱动力，责任心强；   薪资福利： 1.3500元/月+提成+奖金； 2. 由创始人亲自带领，发展空间平台大； 3. 定期员工生日会、下午茶及团建！   我们需要这样的你： 愿意投身人工智能领域, 共创机器人与智能汽车的行业领导者, 为人们构建全新的智慧生活方式&semi 追逐卓越,充满好奇, 为自己的未来成长不设限。   我们能够为你带来： 边创业边留学边移民的三位一体梦想实现, 全员持股的团队,丰厚的酬薪福利, 学习型的工作环境、高效的导师制度， 自由的探索空间,挑战的打怪任务, 国内外拓展等各种活动, 让你的工作,生活更快乐精彩！ ",慧智星晨,互联网 游戏 软件 ,"15-50人
",深圳 , 成长空间好 广阔的平台 高效办公 弹性时间 开放式管理 团队很和谐 90后的天下 双休&amp;  五险一金 留学 导师制培养 ,,https://www.shixiseng.com/intern/inn_6na2dhkour7v?pcm=pc_SearchList
[车影像技术] ADAS硬件工程师 （实习生）," 职位描述： 1、  负责前装车载摄像头产品研发。 2、  根据项目需求，与产品经理共同完成硬件产品定义。 3、  负责硬件架构系统设计、芯片选型、原理图设计、PCB设计及调试工作。 4、  主导产品的车规认证及测试工作。 任职要求： 1、  具有较强的模电、数电理论基础，较强的动手能力及问题解决能力，具备一定的项目管理能力。 2、  一定的嵌入式硬件开发经验，熟悉FPGA、ARM等硬件系统设计。 3、  熟练使用Orcad、Allegro等EDA工具及常用仪表。 4、  熟悉前装车载电子产品的硬件研发（ECU），具备丰富的EMC设计经验。 5、  工作细心，责任心强，具备良好的沟通能力及团队协作能力。 6、  有符合ISO26262车辆功能安全标准产品开发经验者优先。 7、  熟悉Image Sensor及ISP相关知识者优先。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 7. 各类产品设计大赛获奖小伙伴； ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_yuovxhb8myij?pcm=pc_SearchList
Social Media Interns," 岗位职责： 1. Daily operation for social media platforms like Facebook/Instagram/Twitter. (Including content planning, visual briefing, comment replying, etc.)  2. Help to create social media campaigns that promote brand image and awareness.  3. Monitor regional contents to keep brand image solid and consistent. 4. Other things related to social media. 任职要求： 1.      Proficient English user, especially in writing 2.      Strong communication skills across different functions in the company & with agencies. 3.      Knowledge of the tech/smartphone industry is preferred. ",realme,互联网 游戏 软件 ,"民营企业
",500-2000人 , 就业创业平台 工作氛围好 管住宿 能学到很多 锻炼机会 ,深圳 ,https://www.shixiseng.com/intern/inn_ltgi2bvopc0f?pcm=pc_SearchList
产品类管培生, 招聘岗位：助理产品工程师 工作地点：深圳 岗位职责： 1、  负责产品市场分析及定位； 2、  根据产品方案，参与产品外观、包装定位设计； 3、  协助完成产品的调研、生产、上市等后续跟踪管理； 4、协助解决客户反馈的技术问题，为其他部门提供产品技术支持。 任职要求： 1、  2020届在校学生，本科及以上学历； 2、  专业不限，电子、计算机或工业设计等相关专业优先； 3、  熟悉并热爱数码电子产品； 4、  具备较好的沟通、学习及执行力，独立思维能力强。 ,理诚科技,互联网 游戏 软件 ,"民营企业
",50-150人 , 六险一金 周末双休 下午茶 年终奖金 餐补 年度旅游 年度体检 ,长沙 ,https://www.shixiseng.com/intern/inn_l4f3er5kwdas?pcm=pc_SearchList
运维工程师, 1、熟悉各种常用软件，如OFFICE、SourceCRT等； 2、熟悉LINUX、UNIX等常用主机命令，具备一定的编写shell脚本能力； 3、精通mysql数据库各种操作，具备存储过程编写能力； 4、有使用nginx、tomcat、docker、keepalive等开源组件； 5、负责CBS业务系统的额日常巡检，包括：告警分析、异常订单分析、客户工单处理等； 6、负责系统问题单的跟进及相关功能测试，确保问题单及时有效的闭环； 7、负责系统异常数据的修复工作； 8、方负责客户业务受理的支撑工作； 9、能接受加班、短期差旅； ,金烽信息,互联网 游戏 软件 ,"民营企业
",150-500人 , 成长机会大 牛人多 交通生活方便 ,长沙 ,https://www.shixiseng.com/intern/inn_yl4e0avg7g5l?pcm=pc_SearchList
[系统应用技术] 三维点云处理算法工程师（实习生）," 岗位职责： 1. 负责3D点云的数据处理、识别以及相关算法的设计与开发。 2. 工业三维点云处理算法的维护与优化。 任职要求： 1. 数学、计算机视觉、机器学习、图像处理或摄影测量等专业，扎实的数学基础，尤其是非线性优化、数值计算以及线性代数，理解并熟练运用空间树形结构，如二叉树、K-d树、八叉树等。 2. 具备一定的开发C++经验，熟练掌握C/C++语言编程, 能熟练使用Matlab或Python语言，熟练使用VS等开发工具； 3. 理解图形图像处理原理，熟悉三维可视化或三维模型重建的常用技术,熟悉常用的数据结构和基础算法，熟悉Opencv、PCL、CGAL一种或多种常用开源库； 4. 有如下3D点云开发项目经验：点云配准、点云简化、点云滤波、点云识别等，有点云开发项目经验者优先。 5. 有如下3D网格开发项目经验：3D网格生成，网格匹配，网格融合，网格简化，网格光顺，网格简化等。 6. 有较强的学习能力和英文文献阅读能力，工作认真负责、积极主动、责任心强，具有良好的团队协作能力和沟通能力。 7. 具有三维模型可视化开发经验者优先； 8. 具有GPU并行计算的经验，熟悉Opencl、OpenGL或CUDA编写。 热烈欢迎下述小伙伴投递简历： 1. Rank: top5%%%%； 2. GPA：3.9+/4.0； 3. ACM-ICPC 竞赛，MCM/ICM 竞赛获奖选手； 4. ICCV, CVPR，ECCV, AAAI，NIPS，SIGGRAPH, TIP, TPAMI, TMM ... 等论文作者； 5. 各类机器人、无人机、AI大赛、Kaggle大赛等获奖选手等等； 6. RobotCup、飞思卡尔大赛、亚太大学生机器人大赛、国际空中机器人大赛、国际海洋机器人大赛、Robomaster机器人赛等获奖小伙伴。 ...... ",中科龙智,互联网 游戏 软件 ,"民营企业
",15-50人 , 前沿技术 常春藤校实习伙伴 人工智能 深度学习 追求极致 国际化团队 开放创新 硅谷创业氛围 团队年轻 实战多成长快 ,广东 ,https://www.shixiseng.com/intern/inn_nnypzmu9wvs7?pcm=pc_SearchList
游戏项目管理, 1、我们期待和您一起，同全球优秀的游戏研发团队合作，参与到各类玩法和题材的精品游戏从制作到上线推广的全过程； 2、展望整个游戏市场，一起制定发行策略，并依据策略推出项目规划、目标； 3、永葆激情探索业内领先的项管制度，主导发行的各种流程建设、效能优化和组织成长； 4、我们相信您是全球年轻一代游戏用户的代表，并将成为顶尖游戏发行团队的一员。 ,字节跳动,互联网 游戏 软件 ,"民营企业
",2000人以上 , 实习工资高 发展前景好 有挑战性 每日提供水果 正能量 知名度广 美味三餐 各种福利多多 不打杂纯干货 各种福利多多 ,北京 ,https://www.shixiseng.com/intern/inn_p79lgjubt03y?pcm=pc_SearchList
游戏运营管理, 1、我们期待和您一起，同全球优秀的游戏研发团队合作，参与到各类玩法和题材的精品游戏从制作到上线运营的全过程； 2、您可以通过各种方式听取用户声音，研究用户行为，并将对用户需求的理解融入到对游戏产品的打磨优化中，利用我们的资源和能力，主导游戏内容优化、数据分析、用户服务、营销策划等工作，将高品质的游戏内容及服务提供给用户； 3、我们相信您是全球年轻一代游戏用户的代表，并将成为顶尖游戏运营团队的一员。 ,字节跳动,互联网 游戏 软件 ,"民营企业
",2000人以上 , 实习工资高 发展前景好 有挑战性 每日提供水果 正能量 知名度广 美味三餐 各种福利多多 不打杂纯干货 各种福利多多 ,北京 ,https://www.shixiseng.com/intern/inn_d145z1hzns6f?pcm=pc_SearchList
电商内容运营实习生, 1.  协助电商营销团队，策划相应的内容话题，并审核公域文章稿件和跟进视频内容的制作执行。 2.  协助电商营销团队，输出对社媒、公关等市场推广需求的原创内容策划并跟进落地执行。 3.  协助电商营销团队，策划电商平台站内私域的原创用户活动和内容。 4.  与品牌社媒对接官方信息的输出，维护realme电商平台站内私域的日常运营。 职位要求： 1. 认同realme企业文化，熟悉智能手机，热爱移动互联网。 2.  对热点敏感，有优秀的文案功底，较强的洞察力和创新能力。 3.  对京东天猫等电商平台的商业模式有一定的了解。 4. 对新媒体运营感兴趣，有新媒体运营经验的优先。 5.  善于沟通，具备良好的语言及文字表达能力、跨团队协作能力。 6.  具备良好的职业素质，责任心强，工作自我驱动力强，有上进心。 7.  本科及以上学历应届生，广告类、传播类、新闻类专业优先，有摄影或视频拍摄剪辑专长优先。 ,realme,互联网 游戏 软件 ,"民营企业
",500-2000人 , 就业创业平台 工作氛围好 管住宿 能学到很多 锻炼机会 ,深圳 ,https://www.shixiseng.com/intern/inn_dmjawpadz86u?pcm=pc_SearchList
